bedrijf,functie,plaats,datum,zoekterm,al_in_pool,vacature_url,bedrijf_linkedin,vacature_id
Copaco,Junior Customer Success Medewerker,Eindhoven,2026-08-22,customer happiness,nee,https://nl.linkedin.com/jobs/view/junior-customer-success-medewerker-at-copaco-4468223015,https://nl.linkedin.com/company/copaco,4468223015
Copaco,Junior Customer Success Medewerker,Eindhoven,2026-09-16,customer happiness,nee,https://nl.linkedin.com/jobs/view/junior-customer-success-medewerker-at-copaco-4465979845,https://nl.linkedin.com/company/copaco,4465979845
CowManager,Full stack-ontwikkelaar,Harmelen,2026-09-18,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/full-stack-ontwikkelaar-at-cowmanager-4467829869,https://nl.linkedin.com/company/cowmanager-bv,4467829869
Cqure,Junior SOC Analist,"Flevoland, Nederland",2026-09-18,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/junior-soc-analist-at-cqure-4466689593,https://nl.linkedin.com/company/cqure,4466689593
Currentt,Technical Support &amp; Customer Success Manager,Amsterdam,2026-07-20,customer happiness,nee,https://nl.linkedin.com/jobs/view/technical-support-customer-success-manager-at-currentt-4442781365,https://nl.linkedin.com/company/currentt,4442781365
CWS Hygiene Nederland,Medewerker customer care | 32-40 uur,Den Bosch,2026-08-28,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-customer-care-32-40-uur-at-cws-hygiene-nederland-4460301689,https://nl.linkedin.com/company/cws-nederland,4460301689
CWS Hygiene Nederland,Medewerker customer care,Den Bosch,2026-08-28,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-customer-care-at-cws-hygiene-nederland-4460322248,https://nl.linkedin.com/company/cws-nederland,4460322248
CZ,Digital Designer,Tilburg,2026-09-10,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/digital-designer-at-cz-4465820514,https://nl.linkedin.com/company/cz,4465820514
CZ,Medewerker Secretariaat (divisie Data &amp; IT),Tilburg,2026-09-15,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-secretariaat-divisie-data-it-at-cz-4458230893,https://nl.linkedin.com/company/cz,4458230893
Daifuku Airport Netherlands,Medewerker IT Servicedesk,Hoofddorp,2026-08-04,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-it-servicedesk-at-daifuku-airport-netherlands-4449010191,https://www.linkedin.com/company/daifuku-airport-netherlands-group,4449010191
Dalux,Customer Success Manager - Rotterdam,Rotterdam,2026-09-08,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-manager-rotterdam-at-dalux-4437181382,https://dk.linkedin.com/company/dalux,4437181382
DataSnipper,Director of Customer Success (Strategic Accounts),Amsterdam,2026-09-04,customer happiness,nee,https://nl.linkedin.com/jobs/view/director-of-customer-success-strategic-accounts-at-datasnipper-4454055169,https://nl.linkedin.com/company/datasnipper,4454055169
DataSnipper,Strategic Customer Success Manager,Amsterdam,2026-09-16,customer happiness,nee,https://nl.linkedin.com/jobs/view/strategic-customer-success-manager-at-datasnipper-4467963733,https://nl.linkedin.com/company/datasnipper,4467963733
Dawn Foods Global,Customer Service Employee,Vlaardingen,2026-09-08,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/customer-service-employee-at-dawn-foods-global-4462503620,https://www.linkedin.com/company/dawn-food-products,4462503620
de Bijenkorf,Data Entry Medewerker E-commerce,Amsterdam,2026-09-05,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/data-entry-medewerker-e-commerce-at-de-bijenkorf-4463778700,https://nl.linkedin.com/company/de-bijenkorf,4463778700
de Bijenkorf,Medewerker Services,Amsterdam,2026-09-16,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-services-at-de-bijenkorf-4468247745,https://nl.linkedin.com/company/de-bijenkorf,4468247745
de Bijenkorf,Senior Medewerker Klantenservice,Amsterdam,2026-09-21,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/senior-medewerker-klantenservice-at-de-bijenkorf-4433891476,https://nl.linkedin.com/company/de-bijenkorf,4433891476
De Haan IT,Servicedeskmedewerker / Klantenservice medewerker ICT / Application Service Engineer,Almere,2026-09-14,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/servicedeskmedewerker-klantenservice-medewerker-ict-application-service-engineer-at-de-haan-it-4467062948,https://nl.linkedin.com/company/de-haan-b.v.,4467062948
De Heer Medicom,Helpdeskmedewerker,"Limburg, Nederland",2026-09-10,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/helpdeskmedewerker-at-de-heer-medicom-4464505220,https://nl.linkedin.com/company/de-heer-medicom,4464505220
De Mandemakers Groep,Technisch web analist,Waalwijk,2026-09-11,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/technisch-web-analist-at-de-mandemakers-groep-4466320062,https://nl.linkedin.com/company/demandemakersgroep,4466320062
DeepHealth,Technical Support Engineer,Nederland,2026-06-01,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/technical-support-engineer-at-deephealth-4421858266,https://www.linkedin.com/company/deephealthai,4421858266
DeJong Cheese - Alphenaer,E-commerce Medewerker (24 uur),Alphen,2026-07-28,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-medewerker-24-uur-at-dejong-cheese-alphenaer-4446156538,https://nl.linkedin.com/company/dejong-cheese,4446156538
Deloox,Customer Care Medewerker,Eindhoven,2026-06-04,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/customer-care-medewerker-at-deloox-4420161438,https://nl.linkedin.com/company/deloox,4420161438
Den Ouden,Medewerker Customer Service,Schijndel,2026-09-07,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-customer-service-at-den-ouden-groep-4464314677,https://nl.linkedin.com/company/den-ouden-groep,4464314677
Dentalair,MEDEWERKER WEBSHOP &amp; SUPPORT,Dordrecht,2026-09-04,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-webshop-support-at-dentalair-4461970298,https://nl.linkedin.com/company/dentalair,4461970298
DentalZorg Tandheelkunde,Medewerker Online Marketing,Amsterdam,2025-12-01,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-online-marketing-at-dentalzorg-tandheelkunde-4324997576,https://nl.linkedin.com/company/dentalzorgnl,4324997576
Deployteq,ICT-servicedeskmedewerker,Ter Heijde,2026-09-01,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/ict-servicedeskmedewerker-at-deployteq-4449849329,https://nl.linkedin.com/company/deployteq,4449849329
Deponti,Customer Service Medewerker – 32-40 uur | Oss,Oss,2026-07-03,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-%E2%80%93-32-40-uur-oss-at-deponti-4433144047,https://nl.linkedin.com/company/deponti,4433144047
DETEC Beveiliging,Klantenservice medewerker,Purmerend,2025-12-12,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-at-detec-beveiliging-4330525254,https://nl.linkedin.com/company/detecbeveiliging,4330525254
DeWarmte,Customer Experience Manager,'s-Gravenhage,2026-09-09,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-experience-manager-at-dewarmte-4465075329,https://nl.linkedin.com/company/dewarmte,4465075329
Digital Newsgroup (DNG),Linkbuildingspecialist,Tilburg,2026-08-26,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/linkbuildingspecialist-at-digital-newsgroup-bv-4459177785,https://nl.linkedin.com/company/digital-newsgroup-dng,4459177785
Dimplex Consumer Products,Customer Experience Representative,Heerenveen,2026-09-14,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/customer-experience-representative-at-dimplex-consumer-products-4467074522,https://uk.linkedin.com/company/dimplexconsumerproducts,4467074522
Dirk van den Broek,Medewerker Klantenservice en Servicedesk,Alphen aan den Rijn,2026-09-17,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-klantenservice-en-servicedesk-at-dirk-van-den-broek-4467506639,https://nl.linkedin.com/company/dirk-van-den-broek,4467506639
DNA Services B.V.,ServiceDesk medewerker,Hendrik-Ido-Ambacht,2026-08-21,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/servicedesk-medewerker-at-dna-services-b-v-4456744810,https://nl.linkedin.com/company/dna-services-bv,4456744810
DotControl,Medior Front-End Developer,Rotterdam,2025-03-17,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/medior-front-end-developer-at-dotcontrol-4184477436,https://nl.linkedin.com/company/dotcontrol,4184477436
Dripps.ai,Customer Success Manager,Utrecht,2026-07-21,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-manager-at-dripps-ai-4442680636,https://nl.linkedin.com/company/dripps-ai,4442680636
DroneShield,Customer Success Manager - EMEA,Amsterdam,2026-09-14,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-manager-emea-at-droneshield-4465784581,https://au.linkedin.com/company/droneshield,4465784581
dsm-firmenich,"Lead Expert, Regional Customer Experience, ISOL",Delft,2026-09-17,customer happiness,nee,https://nl.linkedin.com/jobs/view/lead-expert-regional-customer-experience-isol-at-dsm-firmenich-4466262477,https://www.linkedin.com/company/dsm-firmenich,4466262477
DSV - Global Transport and Logistics,Customer Care &amp; Support Dutch/ French-speaking,Moerdijk,2026-09-05,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/customer-care-support-dutch-french-speaking-at-dsv-global-transport-and-logistics-4435215896,https://dk.linkedin.com/company/dsv,4435215896
DSV - Global Transport and Logistics,Customer Care &amp; Support Nederlands-Franstalig,Moerdijk,2026-09-05,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/customer-care-support-nederlands-franstalig-at-dsv-global-transport-and-logistics-4435230329,https://dk.linkedin.com/company/dsv,4435230329
DSV - Global Transport and Logistics,Customer Service Representative,Venlo,2026-09-21,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/customer-service-representative-at-dsv-global-transport-and-logistics-4459798043,https://dk.linkedin.com/company/dsv,4459798043
Dynamic People B.V. | Amsterdam | The Netherlands,Customer Success Manager,Amsterdam Area,2026-09-14,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-manager-at-dynamic-people-4463877500,https://nl.linkedin.com/company/dynamic-people-b.v.,4463877500
e-Quest,Servicedeskmedewerker Breedband Helmond,Helmond,2026-08-04,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/servicedeskmedewerker-breedband-helmond-at-e-quest-4449071697,https://nl.linkedin.com/company/e-quest-automatisering,4449071697
Eddy Grid,Customer Success Manager - Customer Relations (Fluent Dutch Speaker),Utrecht,2026-09-18,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-manager-customer-relations-fluent-dutch-speaker-at-eddy-grid-4466687118,https://nl.linkedin.com/company/eddy-grid,4466687118
Eddy Grid,Customer Success Manager - Customer Relations,"Utrecht, Nederland",2026-09-22,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-manager-customer-relations-at-eddy-grid-4470261983,https://nl.linkedin.com/company/eddy-grid,4470261983
EerstelijnsZorg Zoetermeer,Servicedeskmedewerker ICT &amp; Facilitaire Dienstverlening (fulltime),Zoetermeer,2026-08-24,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/servicedeskmedewerker-ict-facilitaire-dienstverlening-fulltime-at-eerstelijnszorg-zoetermeer-4455842587,https://nl.linkedin.com/company/eerstelijnszorg-zoetermeer,4455842587
Effectory,Customer Success Manager (Mid-Market),Amsterdam,2026-09-10,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-manager-mid-market-at-effectory-4422416152,https://nl.linkedin.com/company/effectory,4422416152
Effectory,Customer Success Manager - Public sector,Amsterdam,2026-09-15,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-manager-public-sector-at-effectory-4467761203,https://nl.linkedin.com/company/effectory,4467761203
efficy CRM,Customer Care Officer (Dutch speaker),Utrecht,2026-09-10,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/customer-care-officer-dutch-speaker-at-efficy-crm-4463431909,https://be.linkedin.com/company/efficy,4463431909
efficy Group,Customer Care Officer L1 (Nederlandstalig),Utrecht,2026-08-24,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/customer-care-officer-l1-nederlandstalig-at-efficy-group-4450116544,https://be.linkedin.com/company/efficy-group,4450116544
efficy Group,Customer Care Officer (Dutch speaker),Utrecht,2026-09-07,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/customer-care-officer-dutch-speaker-at-efficy-group-4452436527,https://be.linkedin.com/company/efficy-group,4452436527
Efulfilment Europe,Customer Success Medewerker,Almere,2026-05-08,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-medewerker-at-efulfilment-europe-4412127084,https://nl.linkedin.com/company/efulfilmenteu,4412127084
Ekco,Support Engineer,Veenendaal,2026-07-24,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/support-engineer-at-ekco-4454901763,https://ie.linkedin.com/company/ekco-it,4454901763
Elektrobode B.V.,Medewerker klantenservice,Assen,2026-09-08,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-klantenservice-at-elektrobode-b-v-4464322167,https://nl.linkedin.com/company/elektrobode,4464322167
Element Logic®,Global Head of Customer Programs,Bemmel,2026-09-03,customer happiness,nee,https://nl.linkedin.com/jobs/view/global-head-of-customer-programs-at-element-logic%C2%AE-4463270811,https://no.linkedin.com/company/element-logic,4463270811
Elevation Partners,Manager klantsuccessen,Amersfoort,2026-08-27,customer happiness,nee,https://nl.linkedin.com/jobs/view/manager-klantsuccessen-at-elevation-partners-4459828399,https://nl.linkedin.com/company/elevation-partners-nederland,4459828399
ELIS,Customer Relations Medewerker,Schiedam,2026-09-17,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/customer-relations-medewerker-at-elis-4465088471,https://fr.linkedin.com/company/elis_2,4465088471
Endeavour,Medior Allround Online Marketeer,Haarlem,2026-07-30,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/medior-allround-online-marketeer-at-endeavour-4446747400,https://nl.linkedin.com/company/endeavour-agency,4446747400
Energie VanOns,Medewerker klantenservice,"Groningen, Nederland",2026-09-17,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-klantenservice-at-energie-vanons-4468636614,https://nl.linkedin.com/company/energie-vanons,4468636614
Equalture,Customer Success Manager,Rotterdam,2026-09-15,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-manager-at-equalture-4467736231,https://nl.linkedin.com/company/equalture,4467736231
Equinix,Regional Customer Success Management - Enterprise,Amsterdam,2026-09-21,customer happiness,nee,https://nl.linkedin.com/jobs/view/regional-customer-success-management-enterprise-at-equinix-4467605803,https://www.linkedin.com/company/equinix,4467605803
Essity,Customer Facing &amp; Order Management Representative,Zeist,2026-08-28,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/customer-facing-order-management-representative-at-essity-4458075797,https://se.linkedin.com/company/essity,4458075797
Europe Cycle Company,Klantenservice/Aftersales,Aalsmeer,2025-12-03,klantenservice medewerker,nee,https://nl.linkedin.com/jobs/view/klantenservice-aftersales-at-europe-cycle-company-4341551459,https://nl.linkedin.com/company/europe-cycle-company,4341551459
Everflow - Partner Marketing Platform,"Customer Success Manager, Support - EU",Amsterdam,2026-09-09,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-manager-support-eu-at-everflow-partner-marketing-platform-4465016580,https://www.linkedin.com/company/everflowio,4465016580
Evers Kassasystemen bv,Junior Support Medewerker,'s-Hertogenbosch,2026-08-27,webcare medewerker,nee,https://nl.linkedin.com/jobs/view/junior-support-medewerker-at-evers-kassasystemen-bv-4457744746,https://nl.linkedin.com/company/evers-kassasystemen-bv,4457744746
Eye Security,Customer Success Manager Netherlands (m/f/x),Rotterdam and The Hague,2026-09-01,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-manager-netherlands-m-f-x-at-eye-security-4442097035,https://nl.linkedin.com/company/eyesecurity,4442097035
Eye Security,Customer Success Manager Netherlands (m/f/x),Nederland,2026-09-01,customer happiness,nee,https://nl.linkedin.com/jobs/view/customer-success-manager-netherlands-m-f-x-at-eye-security-4442074964,https://nl.linkedin.com/company/eyesecurity,4442074964
